caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
news latest case mcq india education student future explain trending,Casual,Instagram,Gen Z,news latest case mcq india education student future explain trending explore explorepage,Education,Follow for more!,medium,kaggle_instagram,news latest case mcq india education student future explain trending,0,1,1,2
android pocket ios mobile mobilelegends smartphone iphone iphone samsung iphone,Casual,Instagram,Gen Z,android pocket ios mobile mobilelegends smartphone iphone iphone samsung iphone iphoneonly trending mobileapp explore instagram explorepage mobile featured reels trending trendingreels police ipl youtube viral viralreels realme projects dhoni viratkohli apps,Technology,Follow for more!,medium,kaggle_instagram,android pocket ios mobile mobilelegends smartphone iphone iphone samsung iphone,0,1,1,2
modern performance schoollife civil parish infant school former schoolteachers,Casual,Instagram,Gen Z,modern performance schoollife civil parish infant school former schoolteachers,Education,Follow for more!,medium,kaggle_instagram,modern performance schoollife civil parish infant school former schoolteachers,0,1,1,2
Aura Align — Market Expansion. Duration: 45 Days,Professional,Instagram,Millennials,,Health,Learn more!,low,kaggle_ads,aura align market expansion duration 45 days,3,1,2,1
hot coffee cooking school publishing monthly magazine,Casual,Instagram,Gen Z,hot coffee cooking school publishing monthly magazine,Travel,Follow for more!,medium,kaggle_instagram,hot coffee cooking school publishing monthly magazine,0,1,1,2
turkey hunt animals domestic cat primate mammals catlife,Casual,Instagram,Gen Z,turkey hunt animals domestic cat primate mammals catlife,Animals,Follow for more!,medium,kaggle_instagram,turkey hunt animals domestic cat primate mammals catlife,0,1,1,2
sangrahiyo twitter relatable relatablepost relatablememe marathi marathimulgi reels platform viral,Casual,Instagram,Gen Z,sangrahiyo twitter relatable relatablepost relatablememe marathi marathimulgi reels platform viral trendingreels trendingreels transition video blogs sareelove explore exploremore web instagood instadaily foryou fyp syblings sister blogger twitter,Trends,Follow for more!,medium,kaggle_instagram,sangrahiyo twitter relatable relatablepost relatablememe marathi marathimulgi reels platform viral,0,1,1,2
"Tears, the ink staining the pages of a journal, a testament to silent grief.",Casual,Instagram,Millennials,#Grief #SilentTears,General,Share your thoughts!,medium,kaggle_sentiment,tears ink staining pages journal testament silent grief,0,1,2,2
chess chesscom chessstreamer puzzle chessbaseindia,Casual,Instagram,Gen Z,chess chesscom chessstreamer puzzle chessbaseindia,Sports,Follow for more!,medium,kaggle_instagram,chess chesscom chessstreamer puzzle chessbaseindia,0,1,1,2
siblinglove siblings brothers sisters brotherhood sisterhood siblinggoals siblingquotes siblingbond siblingfun,Casual,Instagram,Gen Z,siblinglove siblings brothers sisters brotherhood sisterhood siblinggoals siblingquotes siblingbond siblingfun,Relationships,Follow for more!,medium,kaggle_instagram,siblinglove siblings brothers sisters brotherhood sisterhood siblinggoals siblingquotes siblingbond siblingfun,0,1,1,2
Mode Maven — Market Expansion. Duration: 30 Days,Professional,Pinterest,Millennials,,Fashion,Learn more!,low,kaggle_ads,mode maven market expansion duration 30 days,3,2,2,1
Innovate Infinity — Product Launch. Duration: 15 Days,Professional,Twitter,Millennials,,Technology,Learn more!,low,kaggle_ads,innovate infinity product launch duration 15 days,3,3,2,1
viral viralreels news zeroilcooking zerooil zerooilrecipes healthy healthyfood festival aloomatar,Casual,Instagram,Gen Z,viral viralreels news zeroilcooking zerooil zerooilrecipes healthy healthyfood festival aloomatar indianfood real indiancooking reelitfeelit feelitreelit foryou living homechef food tastyfood vlogs youtube studio,Healthcare,Follow for more!,medium,kaggle_instagram,viral viralreels news zeroilcooking zerooil zerooilrecipes healthy healthyfood festival aloomatar,0,1,1,2
reel funnyreel comedyreel kannadavideo rowdy gundagiri lafda jagala fights,Casual,Instagram,Gen Z,reel funnyreel comedyreel kannadavideo rowdy gundagiri lafda jagala fights,Comedy,Follow for more!,medium,kaggle_instagram,reel funnyreel comedyreel kannadavideo rowdy gundagiri lafda jagala fights,0,1,1,2
Confusion surrounds me as I navigate through life's choices.,Casual,Instagram,Millennials,#Confusion #LifeChoices,General,Share your thoughts!,medium,kaggle_sentiment,confusion surrounds navigate life choices,0,1,2,2
karandesai project architect interiordesign designer kdad instagram interiordesign designinterior interiordesigns,Casual,Instagram,Gen Z,karandesai project architect interiordesign designer kdad instagram interiordesign designinterior interiordesigns reels instagram instadaily instagood instamood instalike weekendvibes igdaily,Architecture,Follow for more!,medium,kaggle_instagram,karandesai project architect interiordesign designer kdad instagram interiordesign designinterior interiordesigns,0,1,1,2
instagrammemes memes funnymemes online instagram memesdaily dankmemes funny lol offensivememes,Casual,Instagram,Gen Z,instagrammemes memes funnymemes online instagram memesdaily dankmemes funny lol offensivememes seen pop comic memestagram page instamemes dank hilariousmemes indianmemes instagrammeme relatablememes darkhumor facebookmemes internet youtube comedy memer tiktokmemes,Comedy,Follow for more!,medium,kaggle_instagram,instagrammemes memes funnymemes online instagram memesdaily dankmemes funny lol offensivememes,0,1,1,2
indiangaming indianesports,Casual,Instagram,Gen Z,indiangaming indianesports,Technology,Follow for more!,medium,kaggle_instagram,indiangaming indianesports,0,1,1,2
dog dogsofinsta dogsofinstagram doglife dogoftheday doglovers bhdogs dogsofinstagram tiktok barked,Casual,Instagram,Gen Z,dog dogsofinsta dogsofinstagram doglife dogoftheday doglovers bhdogs dogsofinstagram tiktok barked explore explorepage viral trending funnypets puppies puppylove cutedogs dogsofig tiktokdogs dogstagram,Animals,Follow for more!,medium,kaggle_instagram,dog dogsofinsta dogsofinstagram doglife dogoftheday doglovers bhdogs dogsofinstagram tiktok barked,0,1,1,2
efootball fyp instareels explorepage gaming pés goal kerala friends reels,Casual,Instagram,Gen Z,efootball fyp instareels explorepage gaming pés goal kerala friends reels sigma music soccer,Gaming,Follow for more!,medium,kaggle_instagram,efootball fyp instareels explorepage gaming goal kerala friends reels,0,1,1,2
women funnymemes memes,Casual,Instagram,Gen Z,women funnymemes memes,Education,Follow for more!,medium,kaggle_instagram,women funnymemes memes,0,1,1,2
Sunday bike ride through scenic trails.,Inspirational,Instagram,Millennials,#BikeRide #ScenicTrails,General,Share your thoughts!,low,kaggle_sentiment,sunday bike ride scenic trails,2,1,2,1
lordvishnu vishnubhakti lordnarayana vishnuavatars vishnutemples vishnustories vishnugod vaishnavism,Casual,Instagram,Gen Z,lordvishnu vishnubhakti lordnarayana vishnuavatars vishnutemples vishnustories vishnugod vaishnavism,Spirituality,Follow for more!,medium,kaggle_instagram,lordvishnu vishnubhakti lordnarayana vishnuavatars vishnutemples vishnustories vishnugod vaishnavism,0,1,1,2
arcticwildlife arcticsanctuary arctictourism arcticresearch arcticanimals,Casual,Instagram,Gen Z,arcticwildlife arcticsanctuary arctictourism arcticresearch arcticanimals,Wildlife,Follow for more!,medium,kaggle_instagram,arcticwildlife arcticsanctuary arctictourism arcticresearch arcticanimals,0,1,1,2
Well Wish — Market Expansion. Duration: 60 Days,Professional,Facebook,Gen Z,,Health,Learn more!,low,kaggle_ads,well wish market expansion duration 60 days,3,0,1,1
wellness wellnessgoals wellnesssupport wellnessjourney wellnesstips,Casual,Instagram,Gen Z,wellness wellnessgoals wellnesssupport wellnessjourney wellnesstips,Healthcare,Follow for more!,medium,kaggle_instagram,wellness wellnessgoals wellnesssupport wellnessjourney wellnesstips,0,1,1,2
trilobe trilobewatches trilobewatch nuitfantastique frenchwatches luxury luxurywatches ethos ethoswatches luxurywatch,Casual,Instagram,Gen Z,trilobe trilobewatches trilobewatch nuitfantastique frenchwatches luxury luxurywatches ethos ethoswatches luxurywatch,Motivation,Follow for more!,medium,kaggle_instagram,trilobe trilobewatches trilobewatch nuitfantastique frenchwatches luxury luxurywatches ethos ethoswatches luxurywatch,0,1,1,2
Helplessness sinks in as challenges pile up.,Casual,Twitter,Millennials,#Helplessness #Overwhelmed,General,Share your thoughts!,low,kaggle_sentiment,helplessness sinks challenges pile,0,3,2,1
chennai runs ashok kumar runs nd,Casual,Instagram,Gen Z,chennai runs ashok kumar runs nd,Music,Follow for more!,medium,kaggle_instagram,chennai runs ashok kumar runs nd,0,1,1,2
salsadance salsadancers salsadanceinspo salsadancegoals salsadanceart salsadancemoves,Casual,Instagram,Gen Z,salsadance salsadancers salsadanceinspo salsadancegoals salsadanceart salsadancemoves,Dance,Follow for more!,medium,kaggle_instagram,salsadance salsadancers salsadanceinspo salsadancegoals salsadanceart salsadancemoves,0,1,1,2
Planning a garden makeover for spring.,Inspirational,Twitter,Millennials,#Gardening #Spring,General,Share your thoughts!,medium,kaggle_sentiment,planning garden makeover spring,2,3,2,2
Marveling at the kaleidoscope of colors in a vibrant street market.,Casual,Instagram,Millennials,#Marvel #ColorfulStreetMarket,General,Share your thoughts!,low,kaggle_sentiment,marveling kaleidoscope colors vibrant street market,0,1,2,1
Dine Divine — Market Expansion. Duration: 45 Days,Professional,Instagram,Gen Z,,Food,Learn more!,low,kaggle_ads,dine divine market expansion duration 45 days,3,1,1,1
indianyouth indianfuture,Casual,Instagram,Gen Z,indianyouth indianfuture,Motivation,Follow for more!,medium,kaggle_instagram,indianyouth indianfuture,0,1,1,2
computer expert kate clarke band menatwork feat,Casual,Instagram,Gen Z,computer expert kate clarke band menatwork feat,Music,Follow for more!,medium,kaggle_instagram,computer expert kate clarke band menatwork feat,0,1,1,2
one joke comedy businesses plain clothes happy fight punch full,Casual,Instagram,Gen Z,one joke comedy businesses plain clothes happy fight punch full menu white shark restaurant simple drink green food milk shakes happy fun meme short,Comedy,Follow for more!,medium,kaggle_instagram,one joke comedy businesses plain clothes happy fight punch full,0,1,1,2
Motivated to achieve fitness goals after an invigorating workout.,Casual,Facebook,Millennials,#Motivation #FitnessGoals,General,Share your thoughts!,medium,kaggle_sentiment,motivated achieve fitness goals invigorating workout,0,0,2,2
"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy.",Casual,Instagram,Millennials,#Joy #SpringtimeColors,General,Share your thoughts!,medium,kaggle_sentiment,amidst tulip fields keukenhof tapestry colors paints soul springtime joy,0,1,2,2
Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon,Casual,Instagram,Millennials,#QuietMoments #BookishEscape,General,Share your thoughts!,medium,kaggle_sentiment,relishing peaceful afternoon classic novel quiet moments best moments booklover peacefulafternoon,0,1,2,2
google explorepage explorepage trend trending trendy review youtube web viralreels,Casual,Instagram,Gen Z,google explorepage explorepage trend trending trendy review youtube web viralreels youtube videos lover planet black wheels ford maybach luxury luxurycars billboard,Trends,Follow for more!,medium,kaggle_instagram,google explorepage explorepage trend trending trendy review youtube web viralreels,0,1,1,2
patcummins patcummins cricketindia worldcup icc iccworldcup final worldcupfinal reelsinstagram reels,Casual,Instagram,Gen Z,patcummins patcummins cricketindia worldcup icc iccworldcup final worldcupfinal reelsinstagram reels,Sports,Follow for more!,medium,kaggle_instagram,patcummins patcummins cricketindia worldcup icc iccworldcup final worldcupfinal reelsinstagram reels,0,1,1,2
indianeducation indianeducators educationindia indianlearning,Casual,Instagram,Gen Z,indianeducation indianeducators educationindia indianlearning,Education,Follow for more!,medium,kaggle_instagram,indianeducation indianeducators educationindia indianlearning,0,1,1,2
A cozy evening with a good movie.,Inspirational,Twitter,Millennials,#CozyNight #MovieTime,General,Share your thoughts!,low,kaggle_sentiment,cozy evening good movie,2,3,2,1
club team gym company gymmotivation gym boy gymgirl fitness gymlifestyle,Casual,Instagram,Gen Z,club team gym company gymmotivation gym boy gymgirl fitness gymlifestyle top food college motivational,Fitness,Follow for more!,medium,kaggle_instagram,club team gym company gymmotivation gym boy gymgirl fitness gymlifestyle,0,1,1,2
instagram news,Casual,Instagram,Gen Z,instagram news,Society,Follow for more!,medium,kaggle_instagram,instagram news,0,1,1,2
modern meat food restaurants offers foodie restaurants koramangala vegetarian food,Casual,Instagram,Gen Z,modern meat food restaurants offers foodie restaurants koramangala vegetarian food company,Technology,Follow for more!,medium,kaggle_instagram,modern meat food restaurants offers foodie restaurants koramangala vegetarian food,0,1,1,2
stilllifephoto,Casual,Instagram,Gen Z,stilllifephoto,Photography,Follow for more!,medium,kaggle_instagram,stilllifephoto,0,1,1,2
Style Sphere — Increase Sales. Duration: 45 Days,Professional,Facebook,Millennials,,Fashion,Learn more!,low,kaggle_ads,style sphere increase sales duration 45 days,3,0,2,1
david jose nair lal master narayan kumar shah,Casual,Instagram,Gen Z,david jose nair lal master narayan kumar shah,Cinema,Follow for more!,medium,kaggle_instagram,david jose nair lal master narayan kumar shah,0,1,1,2
I got rejected 12 times before landing my dream job. Rejection is not the end — it's redirection.,Inspirational,Instagram,Professionals,#CareerAdvice #JobSearch #Resilience #NeverGiveUp #ProfessionalGrowth,General,Share this with someone who's job hunting right now 🙌,high,manual,got rejected 12 times landing dream job rejection end redirection,2,1,4,0
Excited about the upcoming gaming tournament.,Inspirational,Instagram,Millennials,#Gaming #Tournament,General,Share your thoughts!,medium,kaggle_sentiment,excited upcoming gaming tournament,2,1,2,2
company headquarters employment job work executive director work providentfund resignation,Casual,Instagram,Gen Z,company headquarters employment job work executive director work providentfund resignation resigned,Society,Follow for more!,medium,kaggle_instagram,company headquarters employment job work executive director work providentfund resignation,0,1,1,2
Vigor Valley — Product Launch. Duration: 15 Days,Professional,Facebook,Professionals,,Health,Learn more!,low,kaggle_ads,vigor valley product launch duration 15 days,3,0,4,1
education centers community focus center,Casual,Instagram,Gen Z,education centers community focus center,Healthcare,Follow for more!,medium,kaggle_instagram,education centers community focus center,0,1,1,2
russian nd world bishop stephen paul ii,Casual,Instagram,Gen Z,russian nd world bishop stephen paul ii,Society,Follow for more!,medium,kaggle_instagram,russian nd world bishop stephen paul ii,0,1,1,2
technology tech techtrends technews techinnovation techworld techlife techcommunity techlifestyle techenthusiast,Casual,Instagram,Gen Z,technology tech techtrends technews techinnovation techworld techlife techcommunity techlifestyle techenthusiast,Technology,Follow for more!,medium,kaggle_instagram,technology tech techtrends technews techinnovation techworld techlife techcommunity techlifestyle techenthusiast,0,1,1,2
Tech Titans — Product Launch. Duration: 45 Days,Professional,Twitter,Millennials,,Technology,Learn more!,low,kaggle_ads,tech titans product launch duration 45 days,3,3,2,1
spin magazine,Casual,Instagram,Gen Z,spin magazine,Knowledge,Follow for more!,medium,kaggle_instagram,spin magazine,0,1,1,2
disciplined,Casual,Instagram,Gen Z,disciplined,Motivation,Follow for more!,medium,kaggle_instagram,disciplined,0,1,1,2
Feast Flavors — Brand Awareness. Duration: 45 Days,Professional,Facebook,Professionals,,Food,Learn more!,low,kaggle_ads,feast flavors brand awareness duration 45 days,3,0,4,1
foryou fyp fypシ,Casual,Instagram,Gen Z,foryou fyp fypシ,Trends,Follow for more!,medium,kaggle_instagram,foryou fyp fyp,0,1,1,2
ichigo san yuki aizensousuke aizen shinigami bleach antagonist kenpachi ichigoedit,Casual,Instagram,Gen Z,ichigo san yuki aizensousuke aizen shinigami bleach antagonist kenpachi ichigoedit logo bankai unk bleachedit orihime ao,Cinema,Follow for more!,medium,kaggle_instagram,ichigo san yuki aizensousuke aizen shinigami bleach antagonist kenpachi ichigoedit,0,1,1,2
club cricketlover cricketlove trophy premiership championship premiership competing tv,Casual,Instagram,Gen Z,club cricketlover cricketlove trophy premiership championship premiership competing tv,Sports,Follow for more!,medium,kaggle_instagram,club cricketlover cricketlove trophy premiership championship premiership competing tv,0,1,1,2
spiritual mantra,Casual,Instagram,Gen Z,spiritual mantra,Fashion,Follow for more!,medium,kaggle_instagram,spiritual mantra,0,1,1,2
"Painful echoes of a love once cherished, now lost in the abyss of time.",Casual,Facebook,Millennials,#LostLove #PainfulEchoes,General,Share your thoughts!,low,kaggle_sentiment,painful echoes love cherished lost abyss time,0,0,2,1
Homely Haven — Product Launch. Duration: 45 Days,Professional,Facebook,Professionals,,Home,Learn more!,low,kaggle_ads,homely product launch duration 45 days,3,0,4,1
stockmarket nse dream tv youtube,Casual,Instagram,Gen Z,stockmarket nse dream tv youtube,Motivation,Follow for more!,medium,kaggle_instagram,stockmarket nse dream tv youtube,0,1,1,2
joyfulmovement pelotonbike pelotonmoms wlscommunity vsgcommunity athomeworkout plussizefitness midsizefitness mastectomy brca,Casual,Instagram,Gen Z,joyfulmovement pelotonbike pelotonmoms wlscommunity vsgcommunity athomeworkout plussizefitness midsizefitness mastectomy brca vsg bariatric wls peloton,Fitness,Follow for more!,medium,kaggle_instagram,joyfulmovement pelotonbike pelotonmoms wlscommunity vsgcommunity athomeworkout plussizefitness midsizefitness mastectomy brca,0,1,1,2
Vogue Visions — Increase Sales. Duration: 15 Days,Professional,Pinterest,Professionals,,Fashion,Learn more!,low,kaggle_ads,vogue visions increase sales duration 15 days,3,2,4,1
north national school karl peter hill,Casual,Instagram,Gen Z,north national school karl peter hill,Photography,Follow for more!,medium,kaggle_instagram,north national school karl peter hill,0,1,1,2
siblingrivalry siblingreunion siblingmemories brotherlylove sisterlylove closesiblings siblingtime siblingsupport,Casual,Instagram,Gen Z,siblingrivalry siblingreunion siblingmemories brotherlylove sisterlylove closesiblings siblingtime siblingsupport,Relationships,Follow for more!,medium,kaggle_instagram,siblingrivalry siblingreunion siblingmemories brotherlylove sisterlylove closesiblings siblingtime siblingsupport,0,1,1,2
Palate Paradise — Market Expansion. Duration: 15 Days,Professional,Twitter,Millennials,,Food,Learn more!,low,kaggle_ads,palate paradise market expansion duration 15 days,3,3,2,1
mixedmediaart collageart artjournaling,Casual,Instagram,Gen Z,mixedmediaart collageart artjournaling,Crafts,Follow for more!,medium,kaggle_instagram,mixedmediaart collageart artjournaling,0,1,1,2
pieces crafted within thee chorus,Casual,Instagram,Gen Z,pieces crafted within thee chorus,Crafts,Follow for more!,medium,kaggle_instagram,pieces crafted within thee chorus,0,1,1,2
Quantum Quirks — Brand Awareness. Duration: 45 Days,Professional,Instagram,Professionals,,Technology,Learn more!,low,kaggle_ads,quantum quirks brand awareness duration 45 days,3,1,4,1
"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces!",Casual,Instagram,Millennials,#VirtualEntertainment #HighSchoolPositivity,General,Share your thoughts!,low,kaggle_sentiment,organizing virtual talent show challenging times bringing smiles classmates faces,0,1,2,1
govinda swami balaji vishnu baba tirupati devi tirumala rama devi,Casual,Instagram,Gen Z,govinda swami balaji vishnu baba tirupati devi tirumala rama devi young people dance tirumalahills govinda rao ttd alamelumangamma reels,Spirituality,Follow for more!,medium,kaggle_instagram,govinda swami balaji vishnu baba tirupati devi tirumala rama devi,0,1,1,2
ka mata goddess ji amar mata,Casual,Instagram,Gen Z,ka mata goddess ji amar mata,Spirituality,Follow for more!,medium,kaggle_instagram,ka mata goddess ji amar mata,0,1,1,2
Fiber Fashion — Product Launch. Duration: 45 Days,Professional,Pinterest,Millennials,,Fashion,Learn more!,low,kaggle_ads,fiber fashion product launch duration 45 days,3,2,2,1
electronic media image youtube,Casual,Instagram,Gen Z,electronic media image youtube,Trends,Follow for more!,medium,kaggle_instagram,electronic media image youtube,0,1,1,2
"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies.",Casual,Instagram,Millennials,#Enchantment #ChildhoodFantasies,General,Share your thoughts!,medium,kaggle_sentiment,lost enchantment disneyland ride journey realm childhood fantasies,0,1,2,2
live albums tour,Casual,Instagram,Gen Z,live albums tour,Business,Follow for more!,medium,kaggle_instagram,live albums tour,0,1,1,2
Feast Flavors — Product Launch. Duration: 60 Days,Professional,Pinterest,Millennials,,Food,Learn more!,low,kaggle_ads,feast flavors product launch duration 60 days,3,2,2,1
shooting indianshooting abhinavbindra gagannarang apurvichandela rahisarnobat tejaswinisawant manubhaker anjummoudgil,Casual,Instagram,Gen Z,shooting indianshooting abhinavbindra gagannarang apurvichandela rahisarnobat tejaswinisawant manubhaker anjummoudgil,Sports,Follow for more!,medium,kaggle_instagram,shooting indianshooting abhinavbindra gagannarang apurvichandela rahisarnobat tejaswinisawant manubhaker anjummoudgil,0,1,1,2
mughalart mughalforts mughalpalaces mughaltemples mughalbuildings mughalheritage,Casual,Instagram,Gen Z,mughalart mughalforts mughalpalaces mughaltemples mughalbuildings mughalheritage,Architecture,Follow for more!,medium,kaggle_instagram,mughalart mughalforts mughalpalaces mughaltemples mughalbuildings mughalheritage,0,1,1,2
Loneliness creeps in as the night grows colder.,Casual,Facebook,Millennials,#Loneliness #Isolation,General,Share your thoughts!,low,kaggle_sentiment,loneliness creeps night grows colder,0,0,2,1
standupcomedy standupcomedian standupcomic standupreels standupcomic standupshow indiancomedian comedyreels thehabitat schoolfees,Casual,Instagram,Gen Z,standupcomedy standupcomedian standupcomic standupreels standupcomic standupshow indiancomedian comedyreels thehabitat schoolfees schoolmemes schoolmemories schoolcounselor,Comedy,Follow for more!,medium,kaggle_instagram,standupcomedy standupcomedian standupcomic standupreels standupcomic standupshow indiancomedian comedyreels thehabitat schoolfees,0,1,1,2
Aura Align — Increase Sales. Duration: 60 Days,Professional,Instagram,Professionals,,Health,Learn more!,low,kaggle_ads,aura align increase sales duration 60 days,3,1,4,1
Living Luxe — Product Launch. Duration: 15 Days,Professional,Pinterest,Gen Z,,Home,Learn more!,low,kaggle_ads,living luxe product launch duration 15 days,3,2,1,1
This new skincare routine has my skin literally glowing ✨ No filter needed fr,Casual,Instagram,Gen Z,#SkincareRoutine #GlowUp #SkincareTok #NoFilter #BeautyTips,General,Full routine in my highlights! Go check it out 👆,high,manual,new skincare routine skin literally glowing filter needed fr,0,1,1,0
paytm paytmmall paytmcommunity paytmgoals paytmleadership paytminnovation paytmsuccess,Casual,Instagram,Gen Z,paytm paytmmall paytmcommunity paytmgoals paytmleadership paytminnovation paytmsuccess,Business,Follow for more!,medium,kaggle_instagram,paytm paytmmall paytmcommunity paytmgoals paytmleadership paytminnovation paytmsuccess,0,1,1,2
motivation fitness inspiration workout successful motivational successquotes qoutesoftheday,Casual,Instagram,Gen Z,motivation fitness inspiration workout successful motivational successquotes qoutesoftheday,Fitness,Follow for more!,medium,kaggle_instagram,motivation fitness inspiration workout successful motivational successquotes qoutesoftheday,0,1,1,2
video dance hop hop hip youtube network,Casual,Instagram,Gen Z,video dance hop hop hip youtube network,Dance,Follow for more!,medium,kaggle_instagram,video dance hop hop hip youtube network,0,1,1,2
national landscape painter,Casual,Instagram,Gen Z,national landscape painter,Crafts,Follow for more!,medium,kaggle_instagram,national landscape painter,0,1,1,2
"Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas.",Casual,Twitter,Millennials,#Confusion #ThoughtLabyrinth,General,Share your thoughts!,low,kaggle_sentiment,entangled web thoughts confusion reigning navigate labyrinth ideas,0,3,2,1
Cozy Corners — Brand Awareness. Duration: 30 Days,Professional,Pinterest,Professionals,,Home,Learn more!,low,kaggle_ads,cozy corners brand awareness duration 30 days,3,2,4,1
Silk & Style — Brand Awareness. Duration: 45 Days,Professional,Facebook,Professionals,,Fashion,Learn more!,low,kaggle_ads,silk style brand awareness duration 45 days,3,0,4,1
business miami yacht boating travel money entrepreneur success motivation rolex,Casual,Instagram,Gen Z,business miami yacht boating travel money entrepreneur success motivation rolex polo aesthetic supercar florida views reels jet yachting boats,Motivation,Follow for more!,medium,kaggle_instagram,business miami yacht boating travel money entrepreneur success motivation rolex,0,1,1,2
studying short series studymix studies studytok,Casual,Instagram,Gen Z,studying short series studymix studies studytok,Music,Follow for more!,medium,kaggle_instagram,studying short series studymix studies studytok,0,1,1,2
Glam Garments — Brand Awareness. Duration: 45 Days,Professional,Twitter,Professionals,,Fashion,Learn more!,low,kaggle_ads,glam garments brand awareness duration 45 days,3,3,4,1
narendramodi board poll mla polls bjp portal,Casual,Instagram,Gen Z,narendramodi board poll mla polls bjp portal,Society,Follow for more!,medium,kaggle_instagram,narendramodi board poll mla polls bjp portal,0,1,1,2
marinelife marinebiology marineresearch marineecosystem marinewildlife marinesanctuary marineadventure,Casual,Instagram,Gen Z,marinelife marinebiology marineresearch marineecosystem marinewildlife marinesanctuary marineadventure,Wildlife,Follow for more!,medium,kaggle_instagram,marinelife marinebiology marineresearch marineecosystem marinewildlife marinesanctuary marineadventure,0,1,1,2
48 HOURS ONLY — Up to 60% off everything 🔥,Casual,Facebook,Millennials,#Sale #LimitedOffer #ShopNow,Drive Sales,Shop Now,high,image_metadata,48 hours 60 everything,0,0,2,0
indiancrafts indianculture indianart handmadeindia ethniccrafts desicrafts indianfolkart,Casual,Instagram,Gen Z,indiancrafts indianculture indianart handmadeindia ethniccrafts desicrafts indianfolkart,Crafts,Follow for more!,medium,kaggle_instagram,indiancrafts indianculture indianart handmadeindia ethniccrafts desicrafts indianfolkart,0,1,1,2
Encountering online toxicity during a gaming session. Hateful comments can ruin the fun.,Casual,Twitter,Millennials,#OnlineGaming #HighSchoolGamer,General,Share your thoughts!,low,kaggle_sentiment,encountering online toxicity gaming session hateful comments ruin fun,0,3,2,1
Winning a friendly sports competition against rival schools. Victory celebrations in full swing!,Casual,Twitter,Millennials,#SportsTriumph #HighSchoolAthletics,General,Share your thoughts!,medium,kaggle_sentiment,winning friendly sports competition rival schools victory celebrations full swing,0,3,2,2
Growth isn't always visible. Sometimes you're just becoming stronger underground like a root system before spring.,Inspirational,Twitter,Millennials,#Growth #Mindset #Motivation #Resilience #PersonalDevelopment,General,RT for the person who needs this today 🌱,high,manual,growth always visible sometimes becoming stronger underground like root system spring,2,3,2,0
dontplaywithme catchthesehands funnydoe oldboy ran hislife,Casual,Instagram,Gen Z,dontplaywithme catchthesehands funnydoe oldboy ran hislife,Motivation,Follow for more!,medium,kaggle_instagram,dontplaywithme catchthesehands funnydoe oldboy ran hislife,0,1,1,2
live adobe tunes adobe live adobe live,Casual,Instagram,Gen Z,live adobe tunes adobe live adobe live,Comedy,Follow for more!,medium,kaggle_instagram,live adobe tunes adobe live adobe live,0,1,1,2
Well Wish — Market Expansion. Duration: 15 Days,Professional,Instagram,Professionals,,Health,Learn more!,low,kaggle_ads,well wish market expansion duration 15 days,3,1,4,1
priced free plus,Casual,Instagram,Gen Z,priced free plus,Fitness,Follow for more!,medium,kaggle_instagram,priced free plus,0,1,1,2
Cyber Circuit — Market Expansion. Duration: 45 Days,Professional,Twitter,Gen Z,,Technology,Learn more!,low,kaggle_ads,cyber circuit market expansion duration 45 days,3,3,1,1
Practicing mindfulness with meditation.,Inspirational,Twitter,Millennials,#Mindfulness #Meditation,General,Share your thoughts!,low,kaggle_sentiment,practicing mindfulness meditation,2,3,2,1
atmsarkara congress karnataka dkshivakumar rahulgandhi siddaramaiah trendingreels publicopinion explore explorepage,Casual,Instagram,Gen Z,atmsarkara congress karnataka dkshivakumar rahulgandhi siddaramaiah trendingreels publicopinion explore explorepage election namo trending reelsviral digitalindia narendramodi modikiguarantee abkibaar paar gruhalakshmi,Society,Follow for more!,medium,kaggle_instagram,atmsarkara congress karnataka dkshivakumar rahulgandhi siddaramaiah trendingreels publicopinion explore explorepage,0,1,1,2
rob caredits custom recordings carrace music uses reels edit live,Casual,Instagram,Gen Z,rob caredits custom recordings carrace music uses reels edit live videos,Technology,Follow for more!,medium,kaggle_instagram,rob caredits custom recordings carrace music uses reels edit live,0,1,1,2
Exploring local art galleries this weekend.,Inspirational,Facebook,Millennials,#Art #GalleryExplore,General,Share your thoughts!,low,kaggle_sentiment,exploring local art galleries weekend,2,0,2,1
childsupport babydaddy funnymeme babymama cityboysup,Casual,Instagram,Gen Z,childsupport babydaddy funnymeme babymama cityboysup,Comedy,Follow for more!,medium,kaggle_instagram,childsupport babydaddy funnymeme babymama cityboysup,0,1,1,2
Mode Maven — Brand Awareness. Duration: 45 Days,Professional,Twitter,Gen Z,,Fashion,Learn more!,low,kaggle_ads,mode maven brand awareness duration 45 days,3,3,1,1
