caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
"In the void of heartache, echoes of a love song play, each note a pang of longing.",Casual,Instagram,Millennials,#Heartache #LoveSongLonging,General,Share your thoughts!,medium,kaggle_sentiment,void heartache echoes love song play note pang longing,0,1,2,2
"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories.",Casual,Twitter,Millennials,#Nostalgia #CherishedMemories,General,Share your thoughts!,low,kaggle_sentiment,nostalgia bittersweet dance moonlit ballroom cherished memories,0,3,2,1
"In the symphony of grief, each tear is a note, composing a melancholic melody.",Casual,Facebook,Millennials,#Grief #MelancholicMelody,General,Share your thoughts!,low,kaggle_sentiment,symphony grief tear note composing melancholic melody,0,0,2,1
"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots.",Casual,Instagram,Millennials,#Betrayal #PoisonedTrust,General,Share your thoughts!,medium,kaggle_sentiment,betrayal venomous serpent slithering garden trust poisoning roots,0,1,2,2
"Sinking in the quicksand of despair, the harder you fight, the deeper you descend.",Casual,Twitter,Millennials,#Despair #DeepDescent,General,Share your thoughts!,low,kaggle_sentiment,sinking quicksand despair harder fight deeper descend,0,3,2,1
"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows.",Casual,Facebook,Millennials,#Desolation #UntoldSorrows,General,Share your thoughts!,medium,kaggle_sentiment,wandering cemetery lost dreams tombstones marking untold sorrows,0,0,2,2
"Swept away by the river of regret, the currents of the past refusing to release.",Casual,Instagram,Millennials,#Regret #PastCurrents,General,Share your thoughts!,low,kaggle_sentiment,swept away river regret currents past refusing release,0,1,2,1
"Whispers of lost love linger in the attic of the heart, forgotten but not erased.",Casual,Twitter,Millennials,#Loss #ForgottenLove,General,Share your thoughts!,low,kaggle_sentiment,whispers lost love linger attic heart forgotten erased,0,3,2,1
"In the gallery of broken promises, each shattered vow framed, a painful exhibition.",Casual,Facebook,Millennials,#Betrayal #ShatteredVows,General,Share your thoughts!,low,kaggle_sentiment,gallery broken promises shattered vow framed painful exhibition,0,0,2,1
"The echoes of solitude, a silent conversation between a soul and its shadows.",Casual,Instagram,Millennials,#Solitude #ShadowConversation,General,Share your thoughts!,medium,kaggle_sentiment,echoes solitude silent conversation soul shadows,0,1,2,2
"Dancing on sunshine, each step a celebration of the joy found in simple moments.",Casual,Instagram,Millennials,#Joy #SimpleMoments,General,Share your thoughts!,medium,kaggle_sentiment,dancing sunshine step celebration joy found simple moments,0,1,2,2
"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher.",Casual,Twitter,Millennials,#Happiness #SpiritLifter,General,Share your thoughts!,medium,kaggle_sentiment,laughter echoes air chorus happiness lifts spirit higher,0,3,2,2
"In the garden of contentment, each bloom whispers tales of inner peace and joy.",Casual,Facebook,Millennials,#Contentment #InnerPeace,General,Share your thoughts!,medium,kaggle_sentiment,garden contentment bloom whispers tales inner peace joy,0,0,2,2
"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm.",Casual,Instagram,Millennials,#Enthusiasm #HopefulJourney,General,Share your thoughts!,medium,kaggle_sentiment,chasing dreams vibrant sky journey fueled hope enthusiasm,0,1,2,2
"Serenading the stars with a heart full of gratitude, a melody of thankfulness.",Casual,Twitter,Millennials,#Gratitude #ThankfulMelody,General,Share your thoughts!,low,kaggle_sentiment,serenading stars heart full gratitude melody thankfulness,0,3,2,1
"Basking in the glow of accomplishment, each milestone a stepping stone to happiness.",Casual,Facebook,Millennials,#Accomplishment #HappinessMilestone,General,Share your thoughts!,medium,kaggle_sentiment,basking glow accomplishment milestone stepping stone happiness,0,0,2,2
"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony.",Casual,Instagram,Millennials,#Positivity #SoulUpliftment,General,Share your thoughts!,low,kaggle_sentiment,dance positivity every step rhythm uplifting soul harmony,0,1,2,1
"Overflowing with joy, a cup of laughter shared with friends, a moment cherished.",Casual,Twitter,Millennials,#Joy #CherishedMoment,General,Share your thoughts!,low,kaggle_sentiment,overflowing joy cup laughter shared friends moment cherished,0,3,2,1
"Draped in the warmth of kindness, a quilt of compassion stitched with love.",Casual,Facebook,Millennials,#Kindness #LoveStitches,General,Share your thoughts!,medium,kaggle_sentiment,draped warmth kindness quilt compassion stitched love,0,0,2,2
"In the garden of friendships, each bloom a testament to the beauty of camaraderie.",Casual,Instagram,Millennials,#Friendship #CamaraderieBlooms,General,Share your thoughts!,medium,kaggle_sentiment,garden friendships bloom testament beauty camaraderie,0,1,2,2
"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection.",Casual,Twitter,Millennials,#Love #RhythmOfAffection,General,Share your thoughts!,medium,kaggle_sentiment,embrace love heartbeat melody dancing rhythm affection,0,3,2,2
"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.",Casual,Instagram,Millennials,#Joy #EndlessSmiles,General,Share your thoughts!,medium,kaggle_sentiment,surrounded colors joy canvas painted laughter endless smiles,0,1,2,2
"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",Casual,Facebook,Millennials,#Excitement #IgnitedSoul,General,Share your thoughts!,medium,kaggle_sentiment,symphony excitement note burst energy igniting soul fervor,0,0,2,2
"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder.",Casual,Twitter,Millennials,#Surprise #WonderfulMoment,General,Share your thoughts!,medium,kaggle_sentiment,surprise gift wrapped anticipation unfolds moment delight wonder,0,3,2,2
"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery.",Casual,Instagram,Millennials,#Curiosity #TreasuresOfDiscovery,General,Share your thoughts!,low,kaggle_sentiment,lost maze curiosity twist turn unveils treasures discovery,0,1,2,1
"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness.",Casual,Facebook,Millennials,#Gratitude #ShowerOfThankfulness,General,Share your thoughts!,medium,kaggle_sentiment,floating clouds gratitude raindrop blessing shower thankfulness,0,0,2,2
"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance.",Casual,Twitter,Millennials,#Inspiration #BrilliantTrails,General,Share your thoughts!,low,kaggle_sentiment,like comet inspiration streaking sky creativity leaving trails brilliance,0,3,2,1
"In the celebration of success, fireworks of accomplishment light up the night sky of triumph.",Casual,Instagram,Millennials,#Success #NightSkyTriumph,General,Share your thoughts!,low,kaggle_sentiment,celebration success fireworks accomplishment light night sky triumph,0,1,2,1
"A symphony of laughter, each note a key to unlocking the door of boundless happiness.",Casual,Facebook,Millennials,#Happiness #BoundlessLaughter,General,Share your thoughts!,medium,kaggle_sentiment,symphony laughter note key unlocking door boundless happiness,0,0,2,2
"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride.",Casual,Instagram,Millennials,#Thrill #WildHeartRide,General,Share your thoughts!,medium,kaggle_sentiment,carnival emotions rollercoaster thrill sends heart wild ride,0,1,2,2
"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams.",Casual,Twitter,Millennials,#Reflection #ParisianDreams,General,Share your thoughts!,medium,kaggle_sentiment,standing grandeur eiffel tower moment reflect beauty parisian dreams,0,3,2,2
"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies.",Casual,Instagram,Millennials,#Enchantment #ChildhoodFantasies,General,Share your thoughts!,medium,kaggle_sentiment,lost enchantment disneyland ride journey realm childhood fantasies,0,1,2,2
"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed.",Casual,Facebook,Millennials,#Excitement #SymphonyOfSpeed,General,Share your thoughts!,low,kaggle_sentiment,exploring wonders ferrari world roar engines creating symphony speed,0,0,2,1
"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy.",Casual,Instagram,Millennials,#Joy #SpringtimeColors,General,Share your thoughts!,medium,kaggle_sentiment,amidst tulip fields keukenhof tapestry colors paints soul springtime joy,0,1,2,2
"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions.",Casual,Twitter,Millennials,#Exploration #JapaneseTraditions,General,Share your thoughts!,low,kaggle_sentiment,wandering historical streets kyoto step journey heart japan traditions,0,3,2,1
"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur.",Casual,Instagram,Millennials,#Awe #EarthsGrandeur,General,Share your thoughts!,medium,kaggle_sentiment,embrace grand canyon nature masterpiece moment marvel earth grandeur,0,1,2,2
"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility.",Casual,Facebook,Millennials,#Serenity #SunsetHues,General,Share your thoughts!,low,kaggle_sentiment,journeying serenity santorini sunset paints sky hues tranquility,0,0,2,1
"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization.",Casual,Twitter,Millennials,#Amazement #AncientTales,General,Share your thoughts!,medium,kaggle_sentiment,amazed architectural marvels petra stone telling tales ancient civilization,0,3,2,2
"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city.",Casual,Instagram,Millennials,#Romance #TimelessCity,General,Share your thoughts!,low,kaggle_sentiment,embarking gondola ride venice canal reflecting romance timeless city,0,1,2,1
"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",Casual,Facebook,Millennials,#Awe #AncientCivilizations,General,Share your thoughts!,medium,kaggle_sentiment,summit machu picchu breathtaking panorama whispers secrets ancient civilizations,0,0,2,2
"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy.",Casual,Instagram,Millennials,#Excitement #UrbanEnergy,General,Share your thoughts!,medium,kaggle_sentiment,heart new york city times square dazzles lights vibrant spectacle urban energy,0,1,2,2
"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor.",Casual,Twitter,Millennials,#Captivation #GladiatorTales,General,Share your thoughts!,medium,kaggle_sentiment,captivated historical charm colosseum stone echoing tales gladiator valor,0,3,2,2
"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise.",Casual,Facebook,Millennials,#Serenity #ParadiseWhispers,General,Share your thoughts!,low,kaggle_sentiment,sailing azure waters maldives wave whisper serenity paradise,0,0,2,1
"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders.",Casual,Instagram,Millennials,#Wonder #NatureOrchestra,General,Share your thoughts!,medium,kaggle_sentiment,midst amazon rainforest symphony wildlife creates orchestra nature wonders,0,1,2,2
"Walking the Great Wall of China, each step a testament to ancient engineering marvels.",Casual,Twitter,Millennials,#Awe #EngineeringMarvels,General,Share your thoughts!,low,kaggle_sentiment,walking great wall china step testament ancient engineering marvels,0,3,2,1
"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment.",Casual,Facebook,Millennials,#Accomplishment #SunriseHues,General,Share your thoughts!,medium,kaggle_sentiment,summit mount fuji breathtaking sunrise paints sky hues accomplishment,0,0,2,2
"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization.",Casual,Instagram,Millennials,#Exploration #KhmerStories,General,Share your thoughts!,low,kaggle_sentiment,exploring ancient ruins angkor wat stone whispering stories khmer civilization,0,1,2,1
"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks.",Casual,Twitter,Millennials,#Adventure #SnowPeakDance,General,Share your thoughts!,low,kaggle_sentiment,skiing slopes swiss alps turn dance majesty snow capped peaks,0,3,2,1
"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves.",Casual,Facebook,Millennials,#Tranquility #ZenWisdom,General,Share your thoughts!,medium,kaggle_sentiment,tranquility kyoto bamboo forest whispers ancient zen wisdom echo groves,0,0,2,2
"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur.",Casual,Instagram,Millennials,#Grandeur #IcyMasterpiece,General,Share your thoughts!,low,kaggle_sentiment,cruising fjords norway icy landscape breathtaking masterpiece nature grandeur,0,1,2,1
"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion.",Casual,Instagram,Millennials,#Emotion #AdeleConcert,General,Share your thoughts!,medium,kaggle_sentiment,front row adele concert note someone like resonates soul stirring emotion,0,1,2,2
"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move.",Casual,Twitter,Millennials,#Energy #BeyonceConcert,General,Share your thoughts!,medium,kaggle_sentiment,dancing stars beyonc live show feeling power single ladies every move,0,3,2,2
"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale.",Casual,Facebook,Millennials,#Enchantment #TaylorSwift,General,Share your thoughts!,medium,kaggle_sentiment,crowd taylor swift concert lyrics love story create enchanting fairy tale,0,0,2,2
"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit.",Casual,Instagram,Millennials,#Nostalgia #QueenTribute,General,Share your thoughts!,low,kaggle_sentiment,rocking guitar solos queen tribute concert journey back time freddie spirit,0,1,2,1
"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments.",Casual,Twitter,Millennials,#Serenity #EdSheeranConcert,General,Share your thoughts!,low,kaggle_sentiment,swaying ed sheeran acoustic melodies serene evening filled perfect moments,0,3,2,1
"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy.",Casual,Facebook,Millennials,#Joy #BrunoMars,General,Share your thoughts!,medium,kaggle_sentiment,immersed pulsating beats bruno mars concert uptown funk becomes city joy,0,0,2,2
"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop.",Casual,Instagram,Millennials,#Celebration #MJTribute,General,Share your thoughts!,medium,kaggle_sentiment,michael jackson tribute show moonwalking hits celebration king pop,0,1,2,2
"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'.",Casual,Twitter,Millennials,#Charm #SinatraTribute,General,Share your thoughts!,low,kaggle_sentiment,swinging rhythms frank sinatra tribute feeling timeless charm fly moon,0,3,2,1
"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy.",Casual,Facebook,Millennials,#Ecstasy #MetallicaConcert,General,Share your thoughts!,medium,kaggle_sentiment,mosh pit metallica concert thunderous chords create symphony headbanging ecstasy,0,0,2,2
"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night.",Casual,Instagram,Millennials,#Hope #ColdplayMagic,General,Share your thoughts!,medium,kaggle_sentiment,experiencing magic coldplay concert fix becomes beacon hope night,0,1,2,2
"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm.",Casual,Instagram,Millennials,#Enthusiasm #JustinBieber,General,Share your thoughts!,medium,kaggle_sentiment,justin bieber concert infectious beats baby create dance floor unbridled enthusiasm,0,1,2,2
"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry.",Casual,Twitter,Millennials,#Creativity #LadyGaga,General,Share your thoughts!,medium,kaggle_sentiment,spotlight lady gaga show costume change metamorphosis creativity artistry,0,3,2,2
"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'.",Casual,Facebook,Millennials,#Emotion #AdeleMelodies,General,Share your thoughts!,medium,kaggle_sentiment,immersed soulful melodies adele tears flow freely moved emotion hello,0,0,2,2
"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky.",Casual,Instagram,Millennials,#Colorful #KatyPerry,General,Share your thoughts!,low,kaggle_sentiment,drenched confetti katy perry concert kaleidoscope colors igniting night sky,0,1,2,1
"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride.",Casual,Twitter,Millennials,#Pride #JayZAnthem,General,Share your thoughts!,low,kaggle_sentiment,audience jay performance lyrics empire state mind become anthem pride,0,3,2,1
"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'.",Casual,Facebook,Millennials,#Hypnotic #ShakiraRhythms,General,Share your thoughts!,medium,kaggle_sentiment,dancing shakira rhythmic beats hips swaying hypnotic charm hips lie,0,0,2,2
"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection.",Casual,Instagram,Millennials,#Connection #U2Anthem,General,Share your thoughts!,medium,kaggle_sentiment,u2 concert anthemic chords without create timeless moment connection,0,1,2,2
"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night.",Casual,Twitter,Millennials,#Iconic #GNRConcert,General,Share your thoughts!,low,kaggle_sentiment,rocking guns roses show iconic riffs sweet child mine echoing night,0,3,2,1
"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony.",Casual,Facebook,Millennials,#Euphoria #ArianaGrande,General,Share your thoughts!,medium,kaggle_sentiment,crowd ariana grande concert high notes create euphoric symphony,0,0,2,2
"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul.",Casual,Instagram,Millennials,#Journey #BobMarleyTribute,General,Share your thoughts!,medium,kaggle_sentiment,swaying reggae vibes bob marley tribute concert chord journey jamaica soul,0,1,2,2
"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere.",Casual,Twitter,Millennials,#Excitement #MoviePremiereThrills,General,Share your thoughts!,medium,kaggle_sentiment,captivated spellbinding plot twists audience applauds experiencing rollercoaster emotions movie premiere,0,3,2,2
"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films.",Casual,Instagram,Millennials,#Nostalgia #ClassicFilmMoments,General,Share your thoughts!,medium,kaggle_sentiment,credits roll profound sense nostalgia washes reminiscent cherished moments classic films,0,1,2,2
"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy.",Casual,Facebook,Millennials,#Engagement #WebSeriesJourney,General,Share your thoughts!,medium,kaggle_sentiment,streaming latest web series viewer engrossed characters journey feeling sense connection empathy,0,0,2,2
"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment.",Casual,Twitter,Millennials,#Pride #IndieFilmSuccess,General,Share your thoughts!,low,kaggle_sentiment,film festival indie filmmaker creation receives standing ovation evoking pride sense accomplishment,0,3,2,1
"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow.",Casual,Instagram,Millennials,#Touched #FamilyDramaMoments,General,Share your thoughts!,medium,kaggle_sentiment,watching heartwarming family drama tears flow freely characters overcome challenges leaving viewer warm glow,0,1,2,2
"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance.",Casual,Facebook,Millennials,#Gratitude #OscarWinningMoment,General,Share your thoughts!,low,kaggle_sentiment,oscars actor graciously accepts award radiating joy gratitude recognition outstanding performance,0,0,2,1
"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity.",Casual,Twitter,Millennials,#Inspiration #HiddenGemDiscovery,General,Share your thoughts!,low,kaggle_sentiment,discovering hidden gem world documentaries viewer enlightened inspired feeling renewed sense curiosity,0,3,2,1
"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline.",Casual,Instagram,Millennials,#Contemplation #DeepMeanings,General,Share your thoughts!,medium,kaggle_sentiment,movie credits roll viewer experiences mix awe contemplation pondering deeper meanings woven storyline,0,1,2,2
"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline.",Casual,Facebook,Millennials,#Suspense #CrimeSeriesThrills,General,Share your thoughts!,medium,kaggle_sentiment,binge watching thrilling crime series suspense keeps viewer edge seat creating rush adrenaline,0,0,2,2
"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending.",Casual,Twitter,Millennials,#Satisfaction #FulfillingEnding,General,Share your thoughts!,low,kaggle_sentiment,closing scene unfolds sense satisfaction washes completing cinematic journey profound fulfilling ending,0,3,2,1
"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team.",Casual,Instagram,Millennials,#Joy #WorldCupTriumph,General,Share your thoughts!,medium,kaggle_sentiment,celebrating historic victory world cup nation erupts joy united triumph football team,0,1,2,2
"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement.",Casual,Twitter,Millennials,#Inspiration #OlympicAchievement,General,Share your thoughts!,medium,kaggle_sentiment,olympics athlete perseverance shines earning gold medal inspiring generation remarkable achievement,0,3,2,2
"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions.",Casual,Facebook,Millennials,#Excitement #CricketChampionship,General,Share your thoughts!,medium,kaggle_sentiment,cricket championship nail biting finish leaves fans edge seats experiencing rollercoaster emotions,0,0,2,2
"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners.",Casual,Instagram,Millennials,#Admiration #MarathonRecords,General,Share your thoughts!,low,kaggle_sentiment,witnessing record breaking marathon spectators filled awe admiration endurance dedication runners,0,1,2,1
"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage.",Casual,Twitter,Millennials,#Captivation #TennisRivalry,General,Share your thoughts!,medium,kaggle_sentiment,tennis grand slam fierce rivalry unfolds captivating fans display skill sportsmanship world stage,0,3,2,2
"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title.",Casual,Facebook,Millennials,#Triumph #BasketballFinals,General,Share your thoughts!,low,kaggle_sentiment,cheering underdog basketball finals crowd erupts applause team defies odds claim championship title,0,0,2,1
"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill.",Casual,Instagram,Millennials,#Awe #GolfVictory,General,Share your thoughts!,low,kaggle_sentiment,golf tournament golfer precision focus lead stunning victory leaving spectators awe exceptional skill,0,1,2,1
"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship.",Casual,Twitter,Millennials,#Thrill #Formula1Championship,General,Share your thoughts!,medium,kaggle_sentiment,experiencing thrill high speed formula race fans edge seats drivers compete championship,0,3,2,2
"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds.",Casual,Facebook,Millennials,#Determination #CyclingChampion,General,Share your thoughts!,medium,kaggle_sentiment,cycling world championship climber conquers challenging terrains symbolizing determination achievement odds,0,0,2,2
"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity.",Casual,Instagram,Millennials,#Heartwarming #HockeyFinalsComeback,General,Share your thoughts!,low,kaggle_sentiment,witnessing heartwarming comeback hockey finals fans share tears joy team secures historic victory adversity,0,1,2,1
"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season.",Casual,Twitter,Millennials,#Disappointment #SoccerDefeats,General,Share your thoughts!,medium,kaggle_sentiment,series defeats soccer team faces disappointment struggling find silver lining challenging season,0,3,2,2
"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events.",Casual,Instagram,Millennials,#Frustration #TennisSetback,General,Share your thoughts!,medium,kaggle_sentiment,tennis tournament highly anticipated player experiences setback leaving fans shock questioning unforeseen turn events,0,1,2,2
"Facing a defeat in the championship, the boxer reflects on the challenges, vowing to return stronger and more determined in the next bout.",Casual,Facebook,Millennials,#Reflection #BoxingDefeat,General,Share your thoughts!,medium,kaggle_sentiment,facing defeat championship boxer reflects challenges vowing return stronger determined next bout,0,0,2,2
"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle.",Casual,Twitter,Millennials,#Obstacle #CyclingFrustration,General,Share your thoughts!,low,kaggle_sentiment,midst cycling race tire blowout leads frustration cyclist valiantly tries overcome unexpected obstacle,0,3,2,1
"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports.",Casual,Instagram,Millennials,#Sympathy #GymnasticsFall,General,Share your thoughts!,medium,kaggle_sentiment,gymnast unexpected fall routine sparks wave sympathy audience highlighting vulnerability sports,0,1,2,2
"In the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition.",Casual,Facebook,Millennials,#Pressure #GolfDefeat,General,Share your thoughts!,low,kaggle_sentiment,golf tournament missed crucial putt results defeat causing golfer reflect pressure high stakes competition,0,0,2,1
"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort.",Casual,Twitter,Millennials,#RenewedEffort #BasketballStruggles,General,Share your thoughts!,low,kaggle_sentiment,experiencing series losses basketball season team grapples frustration determined turn tide renewed effort,0,3,2,1
"Despite meticulous training, the swimmer faces disappointment as a split-second miscalculation costs them the lead in a crucial race.",Casual,Instagram,Millennials,#Miscalculation #SwimmingDisappointment,General,Share your thoughts!,medium,kaggle_sentiment,despite meticulous training swimmer faces disappointment split second miscalculation costs lead crucial race,0,1,2,2
"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits.",Casual,Facebook,Millennials,#Challenge #WeightliftingFailure,General,Share your thoughts!,medium,kaggle_sentiment,weightlifter failed attempt personal record results frustration highlighting challenging nature pushing physical limits,0,0,2,2
"In the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them.",Casual,Twitter,Millennials,#Despair #OwnGoal,General,Share your thoughts!,low,kaggle_sentiment,midst soccer match unexpected goal creates moment despair player teammates console encourage,0,3,2,1
"In the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder.",Casual,Instagram,Millennials,#Tranquility #SunsetBeauty,General,Share your thoughts!,medium,kaggle_sentiment,serene beauty sunset nature unfolds canvas colors evoking sense tranquility wonder,0,1,2,2
"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime.",Casual,Twitter,Millennials,#Adventure #RoadTripMemories,General,Share your thoughts!,medium,kaggle_sentiment,embarking spontaneous road trip traveler discovers hidden gems creating memories cherished lifetime,0,3,2,2
"Amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind.",Casual,Facebook,Millennials,#Solace #CafeReflection,General,Share your thoughts!,medium,kaggle_sentiment,amidst bustling city quiet caf becomes sanctuary reflection cup coffee brings solace wandering mind,0,0,2,2
"Exploring the vibrant street art of a cultural neighborhood, each mural tells a story, infusing the city with creativity and expression.",Casual,Instagram,Millennials,#Creativity #StreetArtVibes,General,Share your thoughts!,low,kaggle_sentiment,exploring vibrant street art cultural neighborhood mural tells story infusing city creativity expression,0,1,2,1
"In the world of science, a breakthrough discovery unfolds, pushing the boundaries of knowledge and opening new frontiers of exploration.",Casual,Twitter,Millennials,#Breakthrough #ScientificDiscovery,General,Share your thoughts!,medium,kaggle_sentiment,world science breakthrough discovery unfolds pushing boundaries knowledge opening new frontiers exploration,0,3,2,2
"Connecting with the melody of a live orchestra, the music enthusiast experiences a symphony that resonates deep within the soul.",Casual,Facebook,Millennials,#Harmony #OrchestraMelody,General,Share your thoughts!,low,kaggle_sentiment,connecting melody live orchestra music enthusiast experiences symphony resonates deep within soul,0,0,2,1
"Embracing the aroma of freshly baked bread, the home chef finds joy in the art of baking, creating delicious memories for loved ones.",Casual,Instagram,Millennials,#JoyInBaking #HomemadeDelights,General,Share your thoughts!,low,kaggle_sentiment,embracing aroma freshly baked bread home chef finds joy art baking creating delicious memories loved ones,0,1,2,1
"Wandering through a historical museum, the history enthusiast becomes immersed in the tales of the past, envisioning bygone eras.",Casual,Twitter,Millennials,#EnvisioningHistory #MuseumTales,General,Share your thoughts!,medium,kaggle_sentiment,wandering historical museum history enthusiast becomes immersed tales past envisioning bygone eras,0,3,2,2
"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape.",Casual,Facebook,Millennials,#Imagination #LiteraryEscape,General,Share your thoughts!,medium,kaggle_sentiment,realm literature captivating novel transports reader distant lands weaving tapestry imagination escape,0,0,2,2
